"Identity","SourceFile","QueryUrl","PayloadKey","AssignmentId","EntityId","ItemEntityId","FeatureId","FeatureOptions","Variant","Ct","Priority","CtOverride","StartTime","ExpireTime","RequiresNetwork","RotationPeriod","PropertiesHash","MetadataHash","PayloadHash","PayloadPreview"
"FeatureConfig.json|58286439|PAYLOAD_60263986_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60263986_1","0","FX:13978E32","","58286439","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","05bde77e4ed5b354f79e7f77f42289bd97750e5b5551d06b02ab857d9fc07636","{""ad"":{""entityId"":""FX:13978E32"",""items"":[{""featureId"":58286439,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-21T00:03:11.6992819Z"",""expstate"":0}}"
"FeatureConfig.json|57005088|PAYLOAD_60278824_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60278824_1","0","FX:1397C828","","57005088","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","4acf855ec9f015e2e3fc312f966be7e2ff998ec696ffc501d8afe787452aaf01","{""ad"":{""entityId"":""FX:1397C828"",""items"":[{""featureId"":57005088,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-21T18:01:07.6848599Z"",""expstate"":0}}"
"FeatureConfig.json|59107775|PAYLOAD_60295756_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60295756_1","0","FX:13980A4C","","59107775","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","50457919a73f4b55849e7275a9e57343b964cc20bb458fae2eec68f11d67e76e","{""ad"":{""entityId"":""FX:13980A4C"",""items"":[{""featureId"":59107775,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-22T02:17:47.3021855Z"",""expstate"":0}}"
"FeatureConfig.json|59686793|PAYLOAD_60295907_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60295907_1","0","FX:13980AE3","","59686793","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","52c77ce9e8b11b936a3a5f2e9707d3e204e98e348522bd3ac7bbfe82310d2924","{""ad"":{""entityId"":""FX:13980AE3"",""items"":[{""featureId"":59686793,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-22T02:21:31.066691Z"",""expstate"":0}}"
"FeatureConfig.json|56192390|PAYLOAD_60298041_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60298041_1","0","FX:13981339","","56192390","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","062309ca67d8d64f98641a96525581661a118d5dbf0c121222286e2646b50feb","{""ad"":{""entityId"":""FX:13981339"",""items"":[{""featureId"":56192390,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-22T03:30:51.340498Z"",""expstate"":0}}"
"FeatureConfig.json|57102626|PAYLOAD_60337516_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60337516_1","0","FX:1398AD6C","","57102626","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","d21c0649eec21617bc0290cc8c62e9d716876ddd4bf4d9bdd47931a603396417","{""ad"":{""entityId"":""FX:1398AD6C"",""items"":[{""featureId"":57102626,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-11-25T20:56:37.2886606Z"",""expstate"":0}}"
"FeatureConfig.json|59706734|PAYLOAD_60414157_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60414157_1","0","FX:1399D8CD","","59706734","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","6c0e10790f0a538f572643b6a1858b4bb240ac811a46d915389de8b1d51ff3f8","{""ad"":{""entityId"":""FX:1399D8CD"",""items"":[{""featureId"":59706734,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-02T20:08:21.465249Z"",""expstate"":0}}"
"FeatureConfig.json|56848077|PAYLOAD_60444173_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60444173_1","0","FX:139A4E0D","","56848077","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","22922a9a795fa6fb24000be18ed069545e9d200bbc2fa5e1143b9269c3357fa7","{""ad"":{""entityId"":""FX:139A4E0D"",""items"":[{""featureId"":56848077,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-05T01:22:58.8691416Z"",""expstate"":0}}"
"FeatureConfig.json|56794222|PAYLOAD_60483624_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60483624_1","0","FX:139AE828","","56794222","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","33d0bfc2cdf863ebfd6f5667d7bc825be2876378b3c1a5281401b4de116b350f","{""ad"":{""entityId"":""FX:139AE828"",""items"":[{""featureId"":56794222,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-09T20:57:17.9413428Z"",""expstate"":0}}"
"FeatureConfig.json|56848060|PAYLOAD_60510306_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60510306_1","0","FX:139B5062","","56848060","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","2d7dc0027386bb3753d1034793fdc8ccdc8527d133e9820d89caeaba18a30c00","{""ad"":{""entityId"":""FX:139B5062"",""items"":[{""featureId"":56848060,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-11T17:32:58.4237022Z"",""expstate"":0}}"
"FeatureConfig.json|49290270|PAYLOAD_60514380_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60514380_1","0","FX:139B604C","","49290270","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","6d9fa04ca4189b3481422ac6ed547b64b85d7cdfc37d0266a50aa903517af13e","{""ad"":{""entityId"":""FX:139B604C"",""items"":[{""featureId"":49290270,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-12T01:26:25.2977227Z"",""expstate"":0}}"
"FeatureConfig.json|59202163|PAYLOAD_60514972_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60514972_1","0","FX:139B629C","","59202163","2","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","b534989a5e8b807e4924877c8af863a4b9ccf56ec4c5f7d1d17df1ca7d83e49b","{""ad"":{""entityId"":""FX:139B629C"",""items"":[{""featureId"":59202163,""featureOptions"":2,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-12T03:01:46.0344684Z"",""expstate"":0}}"
"FeatureConfig.json|56625134|PAYLOAD_60515763_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60515763_1","0","FX:139B65B3","","56625134","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","c489382c29aac709c050ae2c808bc593e5920b0752af2500068c876fc207e87b","{""ad"":{""entityId"":""FX:139B65B3"",""items"":[{""featureId"":56625134,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-12T02:32:40.9696824Z"",""expstate"":0}}"
"FeatureConfig.json|54900690|PAYLOAD_60525534_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60525534_1","0","FX:139B8BDE","","54900690","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","2f9e001b07a0f9a31d2ca3331bd10068a9b5dd95d153f569b36a9714a366d8a2","{""ad"":{""entityId"":""FX:139B8BDE"",""items"":[{""featureId"":54900690,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2025-12-13T01:09:35.1298785Z"",""expstate"":0}}"
"FeatureConfig.json|58022816|PAYLOAD_60743282_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60743282_1","0","FX:139EDE72","","58022816","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","e58e379c8a5d36995d0e814e1cb96f270036fe4c42065d835ce1c8f19f1b8b25","{""ad"":{""entityId"":""FX:139EDE72"",""items"":[{""featureId"":58022816,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-13T20:57:57.3802071Z"",""expstate"":0}}"
"FeatureConfig.json|60352363|PAYLOAD_60747397_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60747397_1","0","FX:139EEE85","","60352363","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","e11402abb581e0eb4ec4f3fd81045b76f729479eee20e4a7633bd64c01faafc6","{""ad"":{""entityId"":""FX:139EEE85"",""items"":[{""featureId"":60352363,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-14T00:36:27.6376712Z"",""expstate"":0}}"
"FeatureConfig.json|58274572|PAYLOAD_60747851_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60747851_1","0","FX:139EF04B","","58274572","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","85986bcb8c1feb0aceb09d8537384450acca32f093c67a74887cc696d56b845c","{""ad"":{""entityId"":""FX:139EF04B"",""items"":[{""featureId"":58274572,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-14T00:40:16.3914339Z"",""expstate"":0}}"
"FeatureConfig.json|58421907|PAYLOAD_60780918_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60780918_1","0","FX:139F7176","","58421907","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","69383c3e3eb55894e55963626e71d24f0ed01d2b3d4bf7b8440cd90ef71ae77b","{""ad"":{""entityId"":""FX:139F7176"",""items"":[{""featureId"":58421907,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-30T19:19:47.6903705Z"",""expstate"":0}}"
"FeatureConfig.json|58445826|PAYLOAD_60904458_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60904458_1","0","FX:13A1540A","","58445826","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","58b212604bd905194df6e4e3972b5b6ee2ab8c19feac00c39aab1c2306c0fc1b","{""ad"":{""entityId"":""FX:13A1540A"",""items"":[{""featureId"":58445826,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-29T17:05:02.2929242Z"",""expstate"":0}}"
"FeatureConfig.json|57696949|PAYLOAD_60905530_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60905530_1","0","FX:13A1583A","","57696949","2","0","0","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","8b1ba3a89e1027cf90ae28d3120bbd3c57af57f83238d902afbf3a1e651107cf","{""ad"":{""entityId"":""FX:13A1583A"",""items"":[{""featureId"":57696949,""featureOptions"":2,""ct"":0,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-29T19:57:22.9585175Z"",""expstate"":0}}"
"FeatureConfig.json|60243440|PAYLOAD_60918783_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60918783_1","0","FX:13A18BFF","","60243440","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","e7efa066815c18a4255d7fa9edb8245b36ccb1f8e73e5293b7b123b0d4ada753","{""ad"":{""entityId"":""FX:13A18BFF"",""items"":[{""featureId"":60243440,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-01-30T23:18:03.7465216Z"",""expstate"":0}}"
"FeatureConfig.json|59015030|PAYLOAD_60983909_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60983909_1","0","FX:13A28A65","","59015030","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","b8ba0975d296423c116b81e737ddc27ad82d33b9d0f1b27c1eb51ce9e952d230","{""ad"":{""entityId"":""FX:13A28A65"",""items"":[{""featureId"":59015030,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-06T00:33:24.4529642Z"",""expstate"":0}}"
"FeatureConfig.json|58536988|PAYLOAD_60983910_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_60983910_1","0","FX:13A28A66","","58536988","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","0c1a361d59029eedc28025b6e9e061ea8f7aee7796c9832d3fb4a5cd400be9f8","{""ad"":{""entityId"":""FX:13A28A66"",""items"":[{""featureId"":58536988,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-06T00:26:54.3319165Z"",""expstate"":0}}"
"FeatureConfig.json|49642928|PAYLOAD_61011189_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61011189_1","0","FX:13A2F4F5","","49642928","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","f0bd32c6aff83fa58bdc95ce90196a5ce241d8b08583a66eb325368b9737300c","{""ad"":{""entityId"":""FX:13A2F4F5"",""items"":[{""featureId"":49642928,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-09T18:01:19.8532217Z"",""expstate"":0}}"
"FeatureConfig.json|60247407|PAYLOAD_61030290_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61030290_1","0","FX:13A33F92","","60247407","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","b7a0df6156771cdcc566613e8a77a468f14a65d0d87af332224824d21e691e81","{""ad"":{""entityId"":""FX:13A33F92"",""items"":[{""featureId"":60247407,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-11T15:43:25.0379226Z"",""expstate"":0}}"
"FeatureConfig.json|60730239|PAYLOAD_61054836_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61054836_1","0","FX:13A39F74","","60730239","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","0735f357d4523f98c0190c358fab909d6a9b5084f660af6c3432f18532479589","{""ad"":{""entityId"":""FX:13A39F74"",""items"":[{""featureId"":60730239,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-12T23:44:37.7144952Z"",""expstate"":0}}"
"FeatureConfig.json|60428706|PAYLOAD_61055275_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61055275_1","0","FX:13A3A12B","","60428706","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","fe7d5f60c52307cc44b0861115ac398b2f660ccdfdd0ce05e0764c99789f476e","{""ad"":{""entityId"":""FX:13A3A12B"",""items"":[{""featureId"":60428706,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-13T00:20:15.3943945Z"",""expstate"":0}}"
"FeatureConfig.json|58936720|PAYLOAD_61109243_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61109243_1","0","FX:13A473FB","","58936720","2","0","1","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","e3fe2320220d8418fe3259a8aab08a835c271453c9c160e61aa96732f6ffb8be","{""ad"":{""entityId"":""FX:13A473FB"",""items"":[{""featureId"":58936720,""featureOptions"":2,""ct"":1,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-18T22:48:39.9664924Z"",""expstate"":0}}"
"FeatureConfig.json|60314197|PAYLOAD_61168806_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61168806_1","0","FX:13A55CA6","","60314197","18","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","019935f9a57ee0e19e936ef035048c0f2160b40a257d00a675f7e8479d7ae049","{""ad"":{""entityId"":""FX:13A55CA6"",""items"":[{""featureId"":60314197,""featureOptions"":18,""ct"":3,""variant"":0,""rolloutType"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-24T19:50:29.721913Z"",""expstate"":0}}"
"FeatureConfig.json|60415611|PAYLOAD_61191057_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61191057_1","0","FX:13A5B391","","60415611","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","79bd8c1c12710571f7f3eeae3524df3d4bf04d98588c7dc4ce536bf511bd2605","{""ad"":{""entityId"":""FX:13A5B391"",""items"":[{""featureId"":60415611,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-26T17:07:07.733568Z"",""expstate"":0}}"
"FeatureConfig.json|60582403|PAYLOAD_61200765_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61200765_1","0","FX:13A5D97D","","60582403","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","ac7a6b57b3d69827bf9fa97f1ca1b96ab6eb0eeea3c15001eeb49bd9591a37bb","{""ad"":{""entityId"":""FX:13A5D97D"",""items"":[{""featureId"":60582403,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-27T00:37:01.3719518Z"",""expstate"":0}}"
"FeatureConfig.json|56201473|PAYLOAD_61203904_1","FeatureConfig.json","/settings/v3.0/WaaS/FeatureManagement","PAYLOAD_61203904_1","0","FX:13A5E5C0","","56201473","2","0","3","","","","","","","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a","7573e20b838e413fde8c58ba21fabece9e3b02c69589a0b3902958a00132b510","{""ad"":{""entityId"":""FX:13A5E5C0"",""items"":[{""featureId"":56201473,""featureOptions"":2,""ct"":3,""variant"":0,""metadata"":{},""ctOverride"":null}]},""prm"":{""_id"":""0""},""history"":{""_version"":""2026-02-26T22:45:03.1829991Z"",""expstate"":0}}"
